"data","Somalia","jowhar","hargeysa","buuhoodle","burco","sheikh","caynabo","laas_caanood","owdweyne","ceel_afweyn","xudun","ceerigaabo","laasqoray","bossaso","xamar_weyne","qardho","garowe","burtinle","gaalkacyo","galdogob","hobyo","dhuusamarreeb","cabudwaaq","cadaado","belet_weyne","waaberi","boondheere","marka","afgooye","hodan","wanla_weyn","baidoa","diinsoor","xudur","ceel_barde","waajid","garbahaarey","baardheere","ceel_waaq","doolow","belet_xaawo","luuq","kismayo","afmadow","lughaye","zeylac","dharkenley","daynile","hawl_wadaag","kahda","baki","borama","berbera","gebiley","cabdlcasiis","karaan","shibis","shangaani","wadajir","wardhiigleey","xamar_jabjab","yaaqshiid"
"0","92.51","98.08","71.43","100","100","100","60","85.71","100","100","100","100","66.67","100","100","100","100","75","81.54","100","100","100","100","100","92.86","100","100","100","61.4","95.08","66.67","96.37","100","100","75","100","100","100","100","100","100","66.67","98.65","92.86","80","75","89.47","92.28","88.24","94.36","28.57","66.67","80","100","100","0","100","100","100","85.71","50","100"
"1","7.49","1.92","28.57","0","0","0","40","14.29","0","0","0","0","33.33","0","0","0","0","25","18.46","0","0","0","0","0","7.14","0","0","0","38.6","4.92","33.33","3.63","0","0","25","0","0","0","0","0","0","33.33","1.35","7.14","20","25","10.53","7.72","11.76","5.64","71.43","33.33","20","0","0","100","0","0","0","14.29","50","0"
"education_nc_index6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","79.93","77.78","29.41","72.73","40","60","42.86","58.33","9.09","20","75","50","40","83.78","83.33","60","95.24","66.67","57.89","75","100","66.67","28.57","25","86.84","88.89","33.33","20","94.03","64.29","100","93.61","81.82","100","100","33.33","100","75","100","100","14.29","87.5","83.55","88.89","66.67","25","72.73","81.23","62.5","82.94","50","28.57","66.67","50","53.33","100","100","50","88.89","66.67","50","50"
"0","20.07","22.22","70.59","27.27","60","40","57.14","41.67","90.91","80","25","50","60","16.22","16.67","40","4.76","33.33","42.11","25","0","33.33","71.43","75","13.16","11.11","66.67","80","5.97","35.71","0","6.39","18.18","0","0","66.67","0","25","0","0","85.71","12.5","16.45","11.11","33.33","75","27.27","18.77","37.5","17.06","50","71.43","33.33","50","46.67","0","0","50","11.11","33.33","50","50"
"education_nc_index7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","81.22","74.58","33.33","63.64","54.55","100","66.67","75","16.67","66.67","62.5","100","50","83.33","75","50","91.67","100","61.33","25","100","40","14.29","40","80.52","77.78","100","50","90","65.15","100","93.27","90.91","100","100","20","75","100","100","100","75","100","78.21","72.73","33.33","25","72.73","85.14","66.67","88.5","71.43","25","50","66.67","61.11","100","100","80","76.47","50","100","33.33"
"0","18.78","25.42","66.67","36.36","45.45","0","33.33","25","83.33","33.33","37.5","0","50","16.67","25","50","8.33","0","38.67","75","0","60","85.71","60","19.48","22.22","0","50","10","34.85","0","6.73","9.09","0","0","80","25","0","0","0","25","0","21.79","27.27","66.67","75","27.27","14.86","33.33","11.5","28.57","75","50","33.33","38.89","0","0","20","23.53","50","0","66.67"
"education_nc_index8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","76.73","74.19","57.14","50","85.71","66.67","71.43","71.43","66.67","0","50","100","66.67","70.97","50","72.73","95","100","80.25","66.67","50","12.5","42.86","0","87.84","75","50","100","92.65","80","50","86.37","27.27","0","100","50","100","100","66.67","100","37.5","57.14","52.78","50","21.43","25","86.96","79.6","53.33","86.57","75","42.86","42.86","33.33","58.82","100","50","75","66.67","60","100","50"
"0","23.27","25.81","42.86","50","14.29","33.33","28.57","28.57","33.33","100","50","0","33.33","29.03","50","27.27","5","0","19.75","33.33","50","87.5","57.14","100","12.16","25","50","0","7.35","20","50","13.63","72.73","100","0","50","0","0","33.33","0","62.5","42.86","47.22","50","78.57","75","13.04","20.4","46.67","13.43","25","57.14","57.14","66.67","41.18","0","50","25","33.33","40","0","50"
"education_nc_index9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","83.32","72.88","52.63","53.85","83.33","80","50","93.33","80","33.33","80","77.78","91.67","61.29","80","66.67","95.65","100","78.21","20","100","16.67","33.33","100","83.54","100","75","100","91.38","87.5","100","91.54","83.33","0","100","100","100","100","50","100","100","75","72.9","55.56","35.71","25","86.96","87.68","60","91.84","85.71","33.33","71.43","50","58.82","0","50","80","69.23","100","100","33.33"
"0","16.68","27.12","47.37","46.15","16.67","20","50","6.67","20","66.67","20","22.22","8.33","38.71","20","33.33","4.35","0","21.79","80","0","83.33","66.67","0","16.46","0","25","0","8.62","12.5","0","8.46","16.67","100","0","0","0","0","50","0","0","25","27.1","44.44","64.29","75","13.04","12.32","40","8.16","14.29","66.67","28.57","50","41.18","100","50","20","30.77","0","0","66.67"
"protection_index1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","38.1","8.77","78.26","100","60","66.67","75","88.89","94.44","37.5","100","33.33","92.86","27.08","14.29","91.67","16.67","50","70.42","100","0","71.43","25","0","29.73","70","100","83.33","79.63","41.27","50","23.92","0","100","0","16.67","25","100","100","50","87.5","40","31.29","11.11","100","100","34.62","43.79","66.67","17.15","87.5","70","70","100","62.5","100","100","80","47.06","80","33.33","20"
"4","31.07","54.39","4.35","0","6.67","0","0","5.56","0","0","0","22.22","0","20.83","28.57","0","45.83","25","16.9","0","66.67","14.29","0","100","24.32","20","0","16.67","9.26","19.05","25","38.13","41.67","0","0","50","50","0","0","0","12.5","20","33.13","72.22","0","0","38.46","26.55","22.22","51.82","0","0","0","0","25","0","0","20","23.53","10","66.67","20"
"3","22.56","31.58","13.04","0","26.67","0","25","0","5.56","62.5","0","44.44","0","45.83","42.86","8.33","33.33","0","8.45","0","33.33","14.29","75","0","21.62","0","0","0","11.11","23.81","25","27.9","58.33","0","25","33.33","0","0","0","50","0","20","31.9","16.67","0","0","19.23","21.19","5.56","18.61","0","20","20","0","12.5","0","0","0","23.53","0","0","60"
"2","8.28","5.26","4.35","0","6.67","33.33","0","5.56","0","0","0","0","7.14","6.25","14.29","0","4.17","25","4.23","0","0","0","0","0","24.32","10","0","0","0","15.87","0","10.05","0","0","75","0","25","0","0","0","0","20","3.68","0","0","0","7.69","8.47","5.56","12.41","12.5","10","10","0","0","0","0","0","5.88","10","0","0"
"protection_index2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4","43.95","58.82","16.67","0","46.67","0","0","5.56","0","60","11.11","0","0","68.75","57.14","8.33","92.59","25","30.68","20","100","90","100","40","52.5","36.36","0","71.43","39.19","31.94","80","47.16","91.67","0","0","33.33","25","33.33","0","50","25","7.69","39.11","44.44","0","0","33.33","44.37","33.33","60.62","100","0","25","50","22.22","100","0","14.29","21.05","20","33.33","16.67"
"1","35.53","10.29","79.17","93.75","26.67","85.71","75","94.44","72.22","0","88.89","66.67","86.67","2.08","28.57","91.67","7.41","75","56.82","40","0","10","0","20","17.5","63.64","50","14.29","55.41","36.11","20","28.57","0","100","50","0","50","66.67","100","50","62.5","84.62","43.02","27.78","100","50","29.63","32.39","61.11","22.46","0","50","62.5","50","33.33","0","100","85.71","52.63","70","33.33","33.33"
"3","20.52","30.88","4.17","6.25","26.67","14.29","25","0","27.78","40","0","33.33","13.33","29.17","14.29","0","0","0","12.5","40","0","0","0","40","30","0","50","14.29","5.41","31.94","0","24.27","8.33","0","50","66.67","25","0","0","0","12.5","7.69","17.88","27.78","0","50","37.04","23.24","5.56","16.92","0","50","12.5","0","44.44","0","0","0","26.32","10","33.33","50"
"protection_nc_index1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","65.29","86.96","48","81.25","13.33","87.5","62.5","94.44","83.33","100","88.89","66.67","100","62.5","85.71","50","81.48","75","57.95","20","100","0","25","80","26.09","100","100","42.86","70.89","90.54","100","41.77","16.67","100","75","0","0","75","0","0","75","100","75.82","16.67","78.95","80","59.26","70.57","71.43","87.28","75","100","100","100","100","100","100","100","78.95","100","33.33","100"
"0","34.71","13.04","52","18.75","86.67","12.5","37.5","5.56","16.67","0","11.11","33.33","0","37.5","14.29","50","18.52","25","42.05","80","0","100","75","20","73.91","0","0","57.14","29.11","9.46","0","58.23","83.33","0","25","100","100","25","100","100","25","0","24.18","83.33","21.05","20","40.74","29.43","28.57","12.72","25","0","0","0","0","0","0","0","21.05","0","66.67","0"
"protection_nc_index2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","70.33","84.06","84","93.75","66.67","0","75","72.22","66.67","75","77.78","66.67","93.33","83.33","71.43","100","77.78","100","87.5","100","100","0","25","60","75","100","100","28.57","72.15","94.59","100","48.9","8.33","100","75","0","25","75","0","0","37.5","92.31","79.12","16.67","21.05","20","55.56","74.48","71.43","87.28","50","60","90","100","100","100","100","100","68.42","100","33.33","66.67"
"0","29.67","15.94","16","6.25","33.33","100","25","27.78","33.33","25","22.22","33.33","6.67","16.67","28.57","0","22.22","0","12.5","0","0","100","75","40","25","0","0","71.43","27.85","5.41","0","51.1","91.67","0","25","100","75","25","100","100","62.5","7.69","20.88","83.33","78.95","80","44.44","25.52","28.57","12.72","50","40","10","0","0","0","0","0","31.58","0","66.67","33.33"
"protection_nc_index3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0","94.56","96.97","100","100","100","100","100","100","100","100","100","100","100","100","71.43","100","86.96","100","100","100","100","100","85.71","100","97.75","100","100","100","90.14","100","100","89.24","100","100","100","83.33","100","100","0","50","100","100","98.88","0","100","100","92.59","94.54","95.24","98.83","100","100","100","100","100","100","66.67","66.67","100","88.89","33.33","100"
"1","5.44","3.03","0","0","0","0","0","0","0","0","0","0","0","0","28.57","0","13.04","0","0","0","0","0","14.29","0","2.25","0","0","0","9.86","0","0","10.76","0","0","0","16.67","0","0","100","50","0","0","1.12","100","0","0","7.41","5.46","4.76","1.17","0","0","0","0","0","0","33.33","33.33","0","11.11","66.67","0"
"protection_nc_index4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0","85.71","76.19","100","100","84.62","100","85.71","94.44","100","87.5","100","100","100","100","100","100","54.55","100","96.39","100","100","100","66.67","0","93.9","100","100","33.33","94.52","93.15","100","70.07","0","100","100","33.33","100","100","0","0","87.5","100","86.16","56.25","100","100","86.36","95.52","100","83.18","100","100","100","100","100","50","75","57.14","94.74","90.91","33.33","100"
"1","14.29","23.81","0","0","15.38","0","14.29","5.56","0","12.5","0","0","0","0","0","0","45.45","0","3.61","0","0","0","33.33","100","6.1","0","0","66.67","5.48","6.85","0","29.93","100","0","0","66.67","0","0","100","100","12.5","0","13.84","43.75","0","0","13.64","4.48","0","16.82","0","0","0","0","0","50","25","42.86","5.26","9.09","66.67","0"
"mean_nc_snfi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mean_nc_snfi","1.57","1.78","1.36","1.88","1.67","1.75","1.25","2","1.89","1.75","2","1.89","1.6","1.69","1.29","1.83","1.44","1.5","1.76","1.2","2","2","1.88","1.4","1.99","1.75","1.75","1.86","2.05","1.84","2.5","1.25","1.25","100","1.75","100","2","1.75","1.67","100","1.62","1.62","1.49","1.44","1.89","2","1.52","1.58","1.67","1.6","2","1.6","2","1.25","1.94","2","1.5","1.57","1.68","2","2.33","1.83"
"mean_nc_wash","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mean_nc_wash","1.27","1.12","1.22","1.86","1.4","1.62","2","1.11","1.22","1.38","1.56","1.56","1.8","1.55","1.29","100","1.3","100","1.19","1.2","1.33","100","1.25","100","1.4","1.17","100","1.14","1.23","1.03","1.33","1.47","1.17","1.22","1.5","2","100","100","2.33","100","1.25","1.08","1.15","1.44","1.47","1.5","100","1.14","100","1.12","2.5","1.22","2.1","100","100","1.5","100","100","1.32","100","100","100"
"mean_nc_hlt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mean_nc_hlt","1.31","1.3","1.32","1.31","1.53","100","1.25","1.39","1.39","1.12","1.56","1.22","1.47","1.46","1.14","1.75","1.44","1.5","1.5","1.4","100","1.7","1.75","1.6","1.33","1.25","1.5","100","1.48","1.26","100","1.13","2.17","1.67","100","1.67","1.25","100","100","1.5","1.12","100","1.3","1.5","1.16","100","1.41","1.34","1.24","1.39","1.25","1.3","1.4","100","1.72","1.5","1.75","100","1.53","1.55","100","100"
"mean_nc_nutrition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mean_nc_nutrition","1.88","1.52","1.8","1.94","2.4","1.75","1.38","1.72","1.94","1.75","2.22","2.67","2.53","2.12","2","1.17","1.7","2.25","1.64","2","2.67","2.6","2.38","3","1.8","1.5","1.75","1.43","1.59","1.35","1.83","2.07","2.08","100","1.25","1.83","2.5","1.75","2.33","1.5","1.62","1.31","1.57","1.89","1.89","2","2.07","1.97","1.81","1.92","1.88","1.9","2.3","1.25","1.61","1.5","1.75","1.57","1.79","2","2.33","2"
"mean_nc_fs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mean_nc_fs","1.43","1.48","1.52","1.31","1.4","1.12","1.25","1.06","1.17","100","1.11","1.67","1.53","1.54","100","1.75","1.81","100","1.31","100","100","1.4","1.5","2.2","1.35","1.83","1.25","1.14","1.47","1.74","2","1.23","1.08","1.11","100","1.67","100","100","100","1.5","1.25","1.46","1.38","1.22","1.42","100","1.44","1.6","1.43","1.53","1.38","1.5","1.1","1.5","1.61","1.5","1.75","1.43","1.53","2.18","2","1.5"
"mean_nc_edu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
